ano,municipio,frota
2021,Seberi,8.990
2021,Sede Nova,1.960
2021,Segredo,4.189
2021,Selbach,4.536
2021,Senador Salgado Filho,2.124
2021,Sentinela do Sul,3.592
2021,Serafina Corrêa,11.863
2021,Sério,1.309
2021,Sertão,4.914
2021,Sertão Santana,4.498
2021,Sete de Setembro,1.326
2021,Severiano de Almeida,2.681
2021,Silveira Martins,1.745
2021,Sinimbu,4.889
2021,Sobradinho,9.290
2021,Soledade,19.605
2021,Tabaí,3.551
2021,Tapejara,18.811
2021,Tapera,7.600
2021,Tapes,9.232
2021,Taquara,36.540
2021,Taquari,19.002
2021,Taquaruçu do Sul,2.299
2021,Tavares,3.383
2021,Tenente Portela,8.943
2021,Terra de Areia,7.535
2021,Teutônia,24.920
2021,Tio Hugo,2.447
2021,Tiradentes do Sul,3.460
2021,Toropi,2.006
2021,Torres,23.412
2021,Tramandaí,29.644
2021,Travesseiro,1.578
2021,Três Arroios,2.229
2021,Três Cachoeiras,8.581
2021,Três Coroas,15.873
2021,Três de Maio,19.149
2021,Três Forquilhas,1.916
2021,Três Palmeiras,2.762
2021,Três Passos,20.603
2021,Trindade do Sul,3.991
2021,Triunfo,16.697
2021,Tucunduva,4.359
2021,Tunas,2.195
2021,Tupanci do Sul,1.132
2021,Tupanciretã,13.296
2021,Tupandi,4.164
2021,Tuparendi,7.132
2021,Turuçu,2.484
2021,Ubiretama,1.628
2021,União da Serra,930
2021,Unistalda,1.360
2021,Uruguaiana,71.020
2021,Vacaria,44.817
2021,Vale do Sol,5.829
2021,Vale Real,4.072
2021,Vale Verde,1.994
2021,Vanini,1.578
2021,Venâncio Aires,50.382
2021,Vera Cruz,18.349
2021,Veranópolis,18.723
2021,Vespasiano Correa,1.505
2021,Viadutos,3.336
2021,Viamão,134.331
2021,Vicente Dutra,2.677
2021,Victor Graeff,2.644
2021,Vila Flores,2.909
2021,Vila Lângaro,1.591
2021,Vila Maria,3.569
2021,Vila Nova do Sul,2.768
2021,Vista Alegre,1.940
2021,Vista Alegre do Prata,1.117
2021,Vista Gaúcha,1.924
2021,Vitória das Missões,2.354
2021,Westfália,2.430
2021,Xangri-lá,11.632
2022,Aceguá,4.617
2022,Água Santa,2.945
2022,Agudo,11.118
2022,Ajuricaba,6.125
2022,Alecrim,4.196
2022,Alegrete,41.920
2022,Alegria,2.558
2022,Almirante Tamandaré do Sul,1.694
2022,Alpestre,4.818
2022,Alto Alegre,1.411
2022,Alto Feliz,2.509
2022,Alvorada,91.283
2022,Amaral Ferrador,3.764
2022,Ametista do Sul,5.696
2022,André da Rocha,845
2022,Anta Gorda,5.252
2022,Antônio Prado,11.056
2022,Arambaré,2.520
2022,Araricá,4.436
2022,Aratiba,4.853
2022,Arroio do Meio,17.945
2022,Arroio do Padre,2.269
2022,Arroio do Sal,5.493
2022,Arroio do Tigre,8.077
2022,Arroio dos Ratos,8.333
2022,Arroio Grande,12.550
2022,Arvorezinha,8.514
2022,Augusto Pestana,6.411
2022,Áurea,2.712
2022,Bagé,76.694
2022,Balneário Pinhal,4.834
2022,Barão,4.644
2022,Barão de Cotegipe,4.961
2022,Barão do Triunfo,3.919
2022,Barra do Guarita,1.307
2022,Barra do Quaraí,2.201
2022,Barra do Ribeiro,7.170
2022,Barra do Rio Azul,1.134
2022,Barra Funda,2.222
2022,Barracão,3.338
2022,Barros Cassal,6.315
2022,Benjamin Constant do Sul,1.007
2022,Bento Gonçalves,88.657
2022,Boa Vista das Missões,1.702
2022,Boa Vista do Buricá,6.232
2022,Boa Vista do Cadeado,1.632
2022,Boa Vista do Incra,1.732
2022,Boa Vista do Sul,2.381
2022,Bom Jesus,6.353
2022,Bom Princípio,11.087
2022,Bom Progresso,1.495
2022,Bom Retiro do Sul,8.836
2022,Boqueirão do Leão,4.819
2022,Bossoroca,3.500
2022,Bozano,1.677
2022,Braga,2.320
2022,Brochier,4.456
2022,Butiá,12.042
2022,Caçapava do Sul,22.583
2022,Cacequi,5.681
2022,Cachoeira do Sul,55.423
2022,Cachoeirinha,84.069
2022,Cacique Doble,2.810
2022,Caibaté,3.789
2022,Caiçara,3.705
2022,Camaquã,45.842
2022,Camargo,2.505
2022,Cambará do Sul,3.628
2022,Campestre da Serra,2.231
2022,Campina das Missões,4.673
2022,Campinas do Sul,4.257
2022,Campo Bom,44.798
2022,Campo Novo,3.913
2022,Campos Borges,2.845
2022,Candelária,19.411
2022,Cândido Godói,5.599
2022,Candiota,6.887
2022,Canela,31.923
2022,Canguçu,42.520
2022,Canoas,214.851
2022,Canudos do Vale,1.040
2022,Capão Bonito do Sul,934
2022,Capão da Canoa,37.004
2022,Capão do Cipó,2.144
2022,Capão do Leão,15.733
2022,Capela de Santana,5.376
2022,Capitão,2.161
2022,Capivari do Sul,3.130
2022,Caraá,3.754
2022,Carazinho,45.943
2022,Carlos Barbosa,22.495
2022,Carlos Gomes,934
2022,Casca,8.206
2022,Caseiros,2.421
2022,Catuípe,7.138
2022,Caxias do Sul,331.633
2022,Centenário,2.070
2022,Cerrito,3.832
2022,Cerro Branco,2.615
2022,Cerro Grande,1.661
2022,Cerro Grande do Sul,8.084
2022,Cerro Largo,11.074
2022,Chapada,8.698
2022,Charqueadas,19.821
2022,Charrua,1.552
2022,Chiapetta,3.009
2022,Chuí,7.304
2022,Chuvisca,3.432
2022,Cidreira,6.524
2022,Ciríaco,3.722
2022,Colinas,2.092
2022,Colorado,3.152
2022,Condor,5.325
2022,Constantina,8.009
2022,Coqueiro Baixo,858
2022,Coqueiros do Sul,1.882
2022,Coronel Barros,2.075
2022,Coronel Bicaco,5.000
2022,Coronel Pilar,1.115
2022,Cotiporã,3.068
2022,Coxilha,2.427
2022,Crissiumal,10.920
2022,Cristal,5.080
2022,Cristal do Sul,1.808
2022,Cruz Alta,41.597
2022,Cruzaltense,1.453
2022,Cruzeiro do Sul,10.819
2022,David Canabarro,3.757
2022,Derrubadas,1.848
2022,Dezesseis de Novembro,1.772
2022,Dilermando de Aguiar,1.313
2022,Dois Irmãos,20.736
2022,Dois Irmãos das Missões,1.398
2022,Dois Lajeados,2.461
2022,Dom Feliciano,8.841
2022,Dom Pedrito,26.580
2022,Dom Pedro de Alcântara,1.576
2022,Dona Francisca,1.922
2022,Doutor Maurício Cardoso,3.757
2022,Doutor Ricardo,1.484
2022,Eldorado do Sul,21.551
2022,Encantado,18.362
2022,Encruzilhada do Sul,15.733
2022,Engenho Velho,773
2022,Entre-Ijuís,7.775
2022,Entre Rios do Sul,1.620
2022,Erebango,1.981
2022,Erechim,83.191
2022,Ernestina,2.837
2022,Erval Grande,2.939
2022,Erval Seco,4.553
2022,Esmeralda,2.104
2022,Esperança do Sul,1.904
2022,Espumoso,13.637
2022,Estação,4.842
2022,Estância Velha,33.788
2022,Esteio,46.974
2022,Estrela,27.513
2022,Estrela Velha,2.380
2022,Eugênio de Castro,2.174
2022,Fagundes Varela,2.059
2022,Farroupilha,51.969
2022,Faxinal do Soturno,4.591
2022,Faxinalzinho,1.279
2022,Fazenda Vilanova,3.011
2022,Feliz,11.145
2022,Flores da Cunha,26.342
2022,Floriano Peixoto,1.389
2022,Fontoura Xavier,6.350
2022,Formigueiro,4.095
2022,Forquetinha,1.744
2022,Fortaleza dos Valos,3.605
2022,Frederico Westphalen,24.943
2022,Garibaldi,29.224
2022,Garruchos,1.318
2022,Gaurama,4.719
2022,General Câmara,4.385
2022,Gentil,1.295
2022,Getúlio Vargas,13.451
2022,Giruá,11.927
2022,Glorinha,5.579
2022,Gramado,31.020
2022,Gramado dos Loureiros,1.132
2022,Gramado Xavier,2.243
2022,Gravataí,166.920
2022,Guabiju,1.102
2022,Guaíba,55.765
2022,Guaporé,18.614
2022,Guarani das Missões,5.872
2022,Harmonia,4.138
2022,Herval,4.266
2022,Herveiras,1.481
2022,Horizontina,16.962
2022,Hulha Negra,3.186
2022,Humaitá,3.704
2022,Ibarama,2.692
2022,Ibiaçá,3.756
2022,Ibiraiaras,5.948
2022,Ibirapuitã,2.898
2022,Ibirubá,18.566
2022,Igrejinha,24.798
2022,Ijuí,63.573
2022,Ilópolis,3.371
2022,Imbé,15.091
2022,Imigrante,2.271
2022,Independência,5.135
2022,Inhacorá,1.365
2022,Ipê,4.565
2022,Ipiranga do Sul,1.743
2022,Iraí,4.861
2022,Itaara,3.351
2022,Itacurubi,1.719
2022,Itapuca,1.306
2022,Itaqui,20.929
2022,Itati,1.666
2022,Itatiba do Sul,1.913
2022,Ivorá,1.260
2022,Ivoti,16.775
2022,Jaboticaba,2.589
2022,Jacuizinho,1.497
2022,Jacutinga,2.913
2022,Jaguarão,21.827
2022,Jaguari,7.655
2022,Jaquirana,2.360
2022,Jari,2.187
2022,Jóia,5.845
2022,Júlio de Castilhos,13.442
2022,Lagoa Bonita do Sul,1.635
2022,Lagoa dos Três Cantos,1.490
2022,Lagoa Vermelha,19.999
2022,Lagoão,3.125
2022,Lajeado,74.109
2022,Lajeado do Bugre,1.273
2022,Lavras do Sul,4.036
2022,Liberato Salzano,3.196
2022,Lindolfo Collor,3.860
2022,Linha Nova,1.242
2022,Maçambará,1.420
2022,Machadinho,3.721
2022,Mampituba,756
2022,Manoel Viana,4.382
2022,Maquiné,4.836
2022,Maratá,2.085
2022,Marau,33.606
2022,Marcelino Ramos,2.965
2022,Mariana Pimentel,2.799
2022,Mariano Moro,1.509
2022,Marques de Souza,2.829
2022,Mata,2.996
2022,Mato Castelhano,1.922
2022,Mato Leitão,3.876
2022,Mato Queimado,1.523
2022,Maximiliano de Almeida,3.945
2022,Minas do Leão,4.317
2022,Miraguaí,3.548
2022,Montauri,1.340
2022,Monte Alegre dos Campos,1.551
2022,Monte Belo do Sul,2.171
2022,Montenegro,47.721
2022,Mormaço,1.817
2022,Morrinhos do Sul,2.198
2022,Morro Redondo,5.829
2022,Morro Reuter,4.554
2022,Mostardas,7.407
2022,Muçum,3.578
2022,Muitos Capões,1.704
2022,Muliterno,1.345
2022,Não-Me-Toque,14.762
2022,Nicolau Vergueiro,1.458
2022,Nonoai,7.275
2022,Nova Alvorada,2.661
2022,Nova Araçá,3.407
2022,Nova Bassano,7.964
2022,Nova Boa Vista,1.803
2022,Nova Bréscia,2.479
2022,Nova Candelária,2.707
2022,Nova Esperança do Sul,3.253
2022,Nova Hartz,12.270
2022,Nova Pádua,2.010
2022,Nova Palma,4.600
2022,Nova Petrópolis,17.404
2022,Nova Prata,20.442
2022,Nova Ramada,1.881
2022,Nova Roma do Sul,2.464
2022,Nova Santa Rita,20.045
2022,Novo Barreiro,2.991
2022,Novo Cabrais,2.444
2022,Novo Hamburgo,170.238
2022,Novo Machado,2.698
2022,Novo Tiradentes,1.275
2022,Novo Xingu,1.016
2022,Osório,34.579
2022,Paim Filho,2.740
2022,Palmares do Sul,7.222
2022,Palmeira das Missões,25.884
2022,Palmitinho,6.159
2022,Panambi,33.836
2022,Pantano Grande,6.116
2022,Paraí,6.489
2022,Paraíso do Sul,4.192
2022,Pareci Novo,3.856
2022,Parobé,34.969
2022,Passa Sete,2.854
2022,Passo do Sobrado,4.521
2022,Passo Fundo,140.745
2022,Paulo Bento,1.542
2022,Paverama,5.872
2022,Pedras Altas,1.309
2022,Pedro Osório,5.007
2022,Pejuçara,3.041
2022,Pelotas,223.460
2022,Picada Café,3.915
2022,Pinhal,1.894
2022,Pinhal da Serra,1.281
2022,Pinhal Grande,2.554
2022,Pinheirinho do Vale,2.638
2022,Pinheiro Machado,7.844
2022,Pinto Bandeira,1.592
2022,Pirapó,1.542
2022,Piratini,11.138
2022,Planalto,6.439
2022,Poço das Antas,1.741
2022,Pontão,2.521
2022,Ponte Preta,1.374
2022,Portão,28.992
2022,Porto Alegre,847.779
2022,Porto Lucena,3.180
2022,Porto Mauá,1.613
2022,Porto Vera Cruz,992
2022,Porto Xavier,7.881
2022,Pouso Novo,1.207
2022,Presidente Lucena,2.382
2022,Progresso,3.724
2022,Protásio Alves,1.421
2022,Putinga,2.971
2022,Quaraí,23.871
2022,Quatro Irmãos,1.002
2022,Quevedos,1.763
2022,Quinze de Novembro,3.213
2022,Redentora,3.384
2022,Relvado,1.476
2022,Restinga Seca,9.543
2022,Rio dos Índios,1.594
2022,Rio Grande,127.274
2022,Rio Pardo,20.212
2022,Riozinho,2.669
2022,Roca Sales,6.834
2022,Rodeio Bonito,5.580
2022,Rolador,1.588
2022,Rolante,14.293
2022,Ronda Alta,6.517
2022,Rondinha,3.459
2022,Roque Gonzales,4.573
2022,Rosário do Sul,22.584
2022,Sagrada Família,1.480
2022,Saldanha Marinho,2.174
2022,Salto do Jacuí,6.762
2022,Salvador das Missões,2.570
2022,Salvador do Sul,5.657
2022,Sananduva,14.258
2022,Santa Bárbara do Sul,6.853
2022,Santa Cecília do Sul,1.183
2022,Santa Clara do Sul,4.990
2022,Santa Cruz do Sul,99.792
2022,Santa Margarida do Sul,1.215
2022,Santa Maria,170.341
2022,Santa Maria do Herval,4.812
2022,Santa Rosa,60.833
2022,Santa Tereza,1.034
2022,Santa Vitória do Palmar,24.849
2022,Santana da Boa Vista,5.409
2022,Santana do Livramento,74.659
2022,Santiago,34.699
2022,Santo Ângelo,54.608
2022,Santo Antônio da Patrulha,30.256
2022,Santo Antônio das Missões,6.682
2022,Santo Antônio do Palma,1.469
2022,Santo Antônio do Planalto,1.786
2022,Santo Augusto,10.450
2022,Santo Cristo,12.939
2022,Santo Expedito do Sul,1.948
2022,São Borja,39.044
2022,São Domingos do Sul,2.313
2022,São Francisco de Assis,10.982
2022,São Francisco de Paula,13.629
2022,São Gabriel,34.292
2022,São Jerônimo,11.358
2022,São João da Urtiga,3.624
2022,São João do Polêsine,1.900
2022,São Jorge,2.196
2022,São José das Missões,1.412
2022,São José do Herval,1.346
2022,São José do Hortêncio,3.488
2022,São José do Inhacorá,1.846
2022,São José do Norte,13.127
2022,São José do Ouro,6.320
2022,São José do Sul,1.925
2022,São José dos Ausentes,1.717
2022,São Leopoldo,134.892
2022,São Lourenço do Sul,29.539
2022,São Luiz Gonzaga,25.250
2022,São Marcos,19.106
2022,São Martinho,4.778
2022,São Martinho da Serra,1.846
2022,São Miguel das Missões,5.946
2022,São Nicolau,2.915
2022,São Paulo das Missões,4.227
2022,São Pedro da Serra,2.933
2022,São Pedro das Missões,1.195
2022,São Pedro do Butiá,2.589
2022,São Pedro do Sul,10.781
2022,São Sebastião do Caí,16.440
2022,São Sepé,14.658
2022,São Valentim,2.224
2022,São Valentim do Sul,1.702
2022,São Valério do Sul,932
2022,São Vendelino,1.988
2022,São Vicente do Sul,5.334
2022,Sapiranga,52.731
2022,Sapucaia do Sul,86.037
2022,Sarandi,16.306
2022,Seberi,9.323
2022,Sede Nova,1.998
2022,Segredo,4.339
2022,Selbach,4.675
2022,Senador Salgado Filho,2.186
2022,Sentinela do Sul,3.701
2022,Serafina Corrêa,12.129
2022,Sério,1.345
2022,Sertão,4.994
2022,Sertão Santana,4.638
2022,Sete de Setembro,1.341
2022,Severiano de Almeida,2.716
2022,Silveira Martins,1.746
2022,Sinimbu,5.035
2022,Sobradinho,9.563
2022,Soledade,20.036
2022,Tabaí,3.632
2022,Tapejara,19.379
2022,Tapera,7.808
2022,Tapes,9.454
2022,Taquara,37.229
2022,Taquari,19.306
2022,Taquaruçu do Sul,2.337
2022,Tavares,3.556
2022,Tenente Portela,9.202
2022,Terra de Areia,7.802
2022,Teutônia,25.357
2022,Tio Hugo,2.525
2022,Tiradentes do Sul,3.678
2022,Toropi,2.087
2022,Torres,24.151
2022,Tramandaí,30.646
2022,Travesseiro,1.621
2022,Três Arroios,2.331
2022,Três Cachoeiras,8.850
2022,Três Coroas,16.313
2022,Três de Maio,19.650
2022,Três Forquilhas,1.969
2022,Três Palmeiras,2.884
2022,Três Passos,20.997
2022,Trindade do Sul,4.176
2022,Triunfo,17.350
2022,Tucunduva,4.455
2022,Tunas,2.293
2022,Tupanci do Sul,1.189
2022,Tupanciretã,13.658
2022,Tupandi,4.300
2022,Tuparendi,7.276
2022,Turuçu,2.584
2022,Ubiretama,1.656
2022,União da Serra,926
2022,Unistalda,1.405
2022,Uruguaiana,73.290
2022,Vacaria,46.323
2022,Vale do Sol,6.100
2022,Vale Real,4.155
2022,Vale Verde,2.081
2022,Vanini,1.626
2022,Venâncio Aires,51.553
2022,Vera Cruz,18.926
2022,Veranópolis,19.197
2022,Vespasiano Correa,1.536
2022,Viadutos,3.406
2022,Viamão,136.880
2022,Vicente Dutra,2.780
2022,Victor Graeff,2.695
2022,Vila Flores,2.962
2022,Vila Lângaro,1.641
2022,Vila Maria,3.708
2022,Vila Nova do Sul,2.834
2022,Vista Alegre,2.000
2022,Vista Alegre do Prata,1.138
2022,Vista Gaúcha,1.988
2022,Vitória das Missões,2.430
2022,Westfália,2.506
2022,Xangri-lá,12.140
2023,Aceguá,4.684
2023,Água Santa,3.027
2023,Agudo,11.456
2023,Ajuricaba,6.221
2023,Alecrim,4.349
2023,Alegrete,42.921
2023,Alegria,2.616
2023,Almirante Tamandaré do Sul,1.739
2023,Alpestre,4.993
2023,Alto Alegre,1.427
2023,Alto Feliz,2.552
2023,Alvorada,93.443
2023,Amaral Ferrador,3.880
2023,Ametista do Sul,5.896
2023,André da Rocha,871
2023,Anta Gorda,5.371
2023,Antônio Prado,11.335
2023,Arambaré,2.557
2023,Araricá,4.804
2023,Aratiba,4.994
2023,Arroio do Meio,18.497
2023,Arroio do Padre,2.332
2023,Arroio do Sal,5.880
2023,Arroio do Tigre,8.417
2023,Arroio dos Ratos,8.620
2023,Arroio Grande,12.856
2023,Arvorezinha,8.773
2023,Augusto Pestana,6.543
2023,Áurea,2.807
2023,Bagé,78.062
2023,Balneário Pinhal,5.109
2023,Barão,4.804
2023,Barão de Cotegipe,5.136
2023,Barão do Triunfo,4.121
2023,Barra do Guarita,1.335
2023,Barra do Quaraí,2.371
2023,Barra do Ribeiro,7.373
2023,Barra do Rio Azul,1.196
2023,Barra Funda,2.267
2023,Barracão,3.425
2023,Barros Cassal,6.520
2023,Benjamin Constant do Sul,1.070
2023,Bento Gonçalves,90.847
2023,Boa Vista das Missões,1.783
2023,Boa Vista do Buricá,6.437
2023,Boa Vista do Cadeado,1.670
2023,Boa Vista do Incra,1.803
2023,Boa Vista do Sul,2.431
2023,Bom Jesus,6.614
2023,Bom Princípio,11.318
2023,Bom Progresso,1.516
2023,Bom Retiro do Sul,9.086
2023,Boqueirão do Leão,4.963
2023,Bossoroca,3.609
2023,Bozano,1.703
2023,Braga,2.398
2023,Brochier,4.631
2023,Butiá,12.262
2023,Caçapava do Sul,23.017
2023,Cacequi,5.791
2023,Cachoeira do Sul,56.293
2023,Cachoeirinha,85.977
2023,Cacique Doble,2.884
2023,Caibaté,3.897
2023,Caiçara,3.796
2023,Camaquã,47.081
2023,Camargo,2.537
2023,Cambará do Sul,3.797
2023,Campestre da Serra,2.265
2023,Campina das Missões,4.840
2023,Campinas do Sul,4.367
2023,Campo Bom,45.505
2023,Campo Novo,4.049
2023,Campos Borges,2.920
2023,Candelária,20.220
2023,Cândido Godói,5.726
2023,Candiota,7.099
2023,Canela,33.158
2023,Canguçu,43.616
2023,Canoas,219.614
2023,Canudos do Vale,1.083
2023,Capão Bonito do Sul,972
2023,Capão da Canoa,38.805
2023,Capão do Cipó,2.198
2023,Capão do Leão,16.283
2023,Capela de Santana,5.720
2023,Capitão,2.215
2023,Capivari do Sul,3.419
2023,Caraá,3.894
2023,Carazinho,46.847
2023,Carlos Barbosa,23.199
2023,Carlos Gomes,970
2023,Casca,8.391
2023,Caseiros,2.521
2023,Catuípe,7.319
2023,Caxias do Sul,339.124
2023,Centenário,2.128
2023,Cerrito,3.953
2023,Cerro Branco,2.705
2023,Cerro Grande,1.719
2023,Cerro Grande do Sul,8.342
2023,Cerro Largo,11.320
2023,Chapada,8.814
2023,Charqueadas,20.277
2023,Charrua,1.586
2023,Chiapetta,3.079
2023,Chuí,7.667
2023,Chuvisca,3.654
2023,Cidreira,6.827
2023,Ciríaco,3.803
2023,Colinas,2.120
2023,Colorado,3.121
2023,Condor,5.504
2023,Constantina,8.161
2023,Coqueiro Baixo,863
2023,Coqueiros do Sul,1.900
2023,Coronel Barros,2.114
2023,Coronel Bicaco,5.119
2023,Coronel Pilar,1.158
2023,Cotiporã,3.132
2023,Coxilha,2.491
2023,Crissiumal,11.190
2023,Cristal,5.186
2023,Cristal do Sul,1.900
2023,Cruz Alta,42.506
2023,Cruzaltense,1.495
2023,Cruzeiro do Sul,11.116
2023,David Canabarro,3.855
2023,Derrubadas,1.889
2023,Dezesseis de Novembro,1.833
2023,Dilermando de Aguiar,1.334
2023,Dois Irmãos,21.398
2023,Dois Irmãos das Missões,1.423
2023,Dois Lajeados,2.519
2023,Dom Feliciano,9.304
2023,Dom Pedrito,27.191
2023,Dom Pedro de Alcântara,1.610
2023,Dona Francisca,1.985
2023,Doutor Maurício Cardoso,3.798
2023,Doutor Ricardo,1.525
2023,Eldorado do Sul,22.762
2023,Encantado,18.835
2023,Encruzilhada do Sul,16.146
2023,Engenho Velho,779
2023,Entre-Ijuís,7.960
2023,Entre Rios do Sul,1.632
2023,Erebango,2.040
2023,Erechim,85.886
2023,Ernestina,2.906
2023,Erval Grande,3.099
2023,Erval Seco,4.693
2023,Esmeralda,2.199
2023,Esperança do Sul,1.961
2023,Espumoso,13.960
2023,Estação,4.965
2023,Estância Velha,34.676
2023,Esteio,47.855
2023,Estrela,28.838
2023,Estrela Velha,2.463
2023,Eugênio de Castro,2.181
2023,Fagundes Varela,2.117
2023,Farroupilha,53.523
2023,Faxinal do Soturno,4.694
2023,Faxinalzinho,1.308
2023,Fazenda Vilanova,3.115
2023,Feliz,11.368
2023,Flores da Cunha,26.982
2023,Floriano Peixoto,1.432
2023,Fontoura Xavier,6.553
2023,Formigueiro,4.240
2023,Forquetinha,1.804
2023,Fortaleza dos Valos,3.638
2023,Frederico Westphalen,25.747
2023,Garibaldi,30.072
2023,Garruchos,1.335
2023,Gaurama,4.855
2023,General Câmara,4.519
2023,Gentil,1.322
2023,Getúlio Vargas,13.815
2023,Giruá,12.185
2023,Glorinha,5.733
2023,Gramado,32.040
2023,Gramado dos Loureiros,1.184
2023,Gramado Xavier,2.348
2023,Gravataí,171.006
2023,Guabiju,1.157
2023,Guaíba,56.884
2023,Guaporé,19.137
2023,Guarani das Missões,5.926
2023,Harmonia,4.207
2023,Herval,4.405
2023,Herveiras,1.545
2023,Horizontina,17.388
2023,Hulha Negra,3.289
2023,Humaitá,3.805
2023,Ibarama,2.768
2023,Ibiaçá,3.816
2023,Ibiraiaras,6.193
2023,Ibirapuitã,2.966
2023,Ibirubá,18.968
2023,Igrejinha,25.325
2023,Ijuí,65.385
2023,Ilópolis,3.427
2023,Imbé,15.741
2023,Imigrante,2.327
2023,Independência,5.259
2023,Inhacorá,1.398
2023,Ipê,4.716
2023,Ipiranga do Sul,1.760
2023,Iraí,5.073
2023,Itaara,3.450
2023,Itacurubi,1.791
2023,Itapuca,1.367
2023,Itaqui,21.105
2023,Itati,1.738
2023,Itatiba do Sul,1.975
2023,Ivorá,1.275
2023,Ivoti,17.176
2023,Jaboticaba,2.673
2023,Jacuizinho,1.532
2023,Jacutinga,3.029
2023,Jaguarão,22.459
2023,Jaguari,7.833
2023,Jaquirana,2.455
2023,Jari,2.274
2023,Jóia,5.943
2023,Júlio de Castilhos,13.752
2023,Lagoa Bonita do Sul,1.675
2023,Lagoa dos Três Cantos,1.523
2023,Lagoa Vermelha,20.449
2023,Lagoão,3.279
2023,Lajeado,76.484
2023,Lajeado do Bugre,1.316
2023,Lavras do Sul,4.160
2023,Liberato Salzano,3.303
2023,Lindolfo Collor,3.971
2023,Linha Nova,1.262
2023,Maçambará,1.449
2023,Machadinho,3.838
2023,Mampituba,781
2023,Manoel Viana,4.531
2023,Maquiné,4.977
2023,Maratá,2.139
2023,Marau,34.594
2023,Marcelino Ramos,3.068
2023,Mariana Pimentel,2.861
2023,Mariano Moro,1.535
2023,Marques de Souza,2.940
2023,Mata,3.071
2023,Mato Castelhano,1.984
2023,Mato Leitão,3.943
2023,Mato Queimado,1.569
2023,Maximiliano de Almeida,4.034
2023,Minas do Leão,4.429
2023,Miraguaí,3.688
2023,Montauri,1.355
2023,Monte Alegre dos Campos,1.612
2023,Monte Belo do Sul,2.205
2023,Montenegro,48.934
2023,Mormaço,1.850
2023,Morrinhos do Sul,2.231
2023,Morro Redondo,5.925
2023,Morro Reuter,4.676
2023,Mostardas,7.615
2023,Muçum,3.577
2023,Muitos Capões,1.771
2023,Muliterno,1.370
2023,Não-Me-Toque,15.158
2023,Nicolau Vergueiro,1.500
2023,Nonoai,7.466
2023,Nova Alvorada,2.749
2023,Nova Araçá,3.475
2023,Nova Bassano,8.230
2023,Nova Boa Vista,1.859
2023,Nova Bréscia,2.569
2023,Nova Candelária,2.841
2023,Nova Esperança do Sul,3.342
2023,Nova Hartz,12.796
2023,Nova Pádua,2.052
2023,Nova Palma,4.723
2023,Nova Petrópolis,17.885
2023,Nova Prata,20.917
2023,Nova Ramada,1.925
2023,Nova Roma do Sul,2.535
2023,Nova Santa Rita,20.824
2023,Novo Barreiro,3.056
2023,Novo Cabrais,2.566
2023,Novo Hamburgo,172.045
2023,Novo Machado,2.750
2023,Novo Tiradentes,1.331
2023,Novo Xingu,1.058
2023,Osório,35.496
2023,Paim Filho,2.773
2023,Palmares do Sul,7.476
2023,Palmeira das Missões,26.723
2023,Palmitinho,6.404
2023,Panambi,34.891
2023,Pantano Grande,6.353
2023,Paraí,6.778
2023,Paraíso do Sul,4.334
2023,Pareci Novo,4.022
2023,Parobé,36.048
2023,Passa Sete,2.950
2023,Passo do Sobrado,4.632
2023,Passo Fundo,145.015
2023,Paulo Bento,1.619
2023,Paverama,6.084
2023,Pedras Altas,1.338
2023,Pedro Osório,5.087
2023,Pejuçara,3.131
2023,Pelotas,227.665
2023,Picada Café,4.030
2023,Pinhal,2.028
2023,Pinhal da Serra,1.338
2023,Pinhal Grande,2.604
2023,Pinheirinho do Vale,2.768
2023,Pinheiro Machado,7.967
2023,Pinto Bandeira,1.680
2023,Pirapó,1.572
2023,Piratini,11.415
2023,Planalto,6.689
2023,Poço das Antas,1.796
2023,Pontão,2.593
2023,Ponte Preta,1.396
2023,Portão,29.319
2023,Porto Alegre,855.342
2023,Porto Lucena,3.199
2023,Porto Mauá,1.636
2023,Porto Vera Cruz,1.028
2023,Porto Xavier,8.024
2023,Pouso Novo,1.207
2023,Presidente Lucena,2.486
2023,Progresso,3.856
2023,Protásio Alves,1.475
2023,Putinga,3.004
2023,Quaraí,24.503
2023,Quatro Irmãos,1.012
2023,Quevedos,1.773
2023,Quinze de Novembro,3.285
2023,Redentora,3.573
2023,Relvado,1.535
2023,Restinga Seca,9.745
2023,Rio dos Índios,1.642
2023,Rio Grande,129.062
2023,Rio Pardo,20.607
2023,Riozinho,2.718
2023,Roca Sales,7.021
2023,Rodeio Bonito,5.880
2023,Rolador,1.636
2023,Rolante,14.865
2023,Ronda Alta,6.702
2023,Rondinha,3.568
2023,Roque Gonzales,4.683
2023,Rosário do Sul,23.089
2023,Sagrada Família,1.541
2023,Saldanha Marinho,2.205
2023,Salto do Jacuí,6.954
2023,Salvador das Missões,2.672
2023,Salvador do Sul,5.782
2023,Sananduva,14.548
2023,Santa Bárbara do Sul,6.959
2023,Santa Cecília do Sul,1.216
2023,Santa Clara do Sul,5.113
2023,Santa Cruz do Sul,101.397
2023,Santa Margarida do Sul,1.285
2023,Santa Maria,173.312
2023,Santa Maria do Herval,4.943
2023,Santa Rosa,62.425
2023,Santa Tereza,1.042
2023,Santa Vitória do Palmar,25.523
2023,Santana da Boa Vista,5.516
2023,Santana do Livramento,76.349
2023,Santiago,35.304
