2010,Vicente Dutra,  5.402 
2010,Victor Graeff,  3.099 
2010,Vila Flores,  3.267 
2010,Vila Lângaro,  2.191 
2010,Vila Maria,  4.300 
2010,Vila Nova do Sul,  4.307 
2010,Vista Alegre,  2.887 
2010,Vista Alegre do Prata,  1.601 
2010,Vista Gaúcha,  2.813 
2010,Vitória das Missões,  3.554 
2010,Westfalia,  2.844 
2010,Xangri-lá,  12.708 
,,
2011,Aceguá,  4.485 
2011,Água Santa,  3.789 
2011,Agudo,  16.791 
2011,Ajuricaba,  7.466 
2011,Alecrim,  7.092 
2011,Alegrete,  77.956 
2011,Alegria,  4.354 
2011,Almirante Tamandaré do Sul,  2.011 
2011,Alpestre,  7.974 
2011,Alto Alegre,  1.871 
2011,Alto Feliz,  3.000 
2011,Alvorada,  202.454 
2011,Amaral Ferrador,  6.456 
2011,Ametista do Sul,  7.296 
2011,André da Rocha,  1.235 
2011,Anta Gorda,  6.086 
2011,Antônio Prado,  12.982 
2011,Arambaré,  3.768 
2011,Araricá,  4.990 
2011,Aratiba,  6.841 
2011,Arroio do Meio,  19.235 
2011,Arroio do Sal,  8.150 
2011,Arroio do Padre,  2.798 
2011,Arroio dos Ratos,  13.849 
2011,Arroio do Tigre,  12.834 
2011,Arroio Grande,  18.671 
2011,Arvorezinha,  10.480 
2011,Augusto Pestana,  7.080 
2011,Áurea,  3.752 
2011,Bagé,  119.469 
2011,Balneário Pinhal,  11.237 
2011,Barão,  5.803 
2011,Barão de Cotegipe,  6.608 
2011,Barão do Triunfo,  7.168 
2011,Barracão,  5.432 
2011,Barra do Guarita,  3.143 
2011,Barra do Quaraí,  4.025 
2011,Barra do Ribeiro,  12.850 
2011,Barra do Rio Azul,  2.003 
2011,Barra Funda,  2.398 
2011,Barros Cassal,  11.229 
2011,Benjamin Constant do Sul,  2.377 
2011,Bento Gonçalves,  111.300 
2011,Boa Vista das Missões,  2.109 
2011,Boa Vista do Buricá,  6.722 
2011,Boa Vista do Cadeado,  2.468 
2011,Boa Vista do Incra,  2.465 
2011,Boa Vista do Sul,  2.896 
2011,Bom Jesus,  11.724 
2011,Bom Princípio,  12.421 
2011,Bom Progresso,  2.404 
2011,Bom Retiro do Sul,  12.010 
2011,Boqueirão do Leão,  7.795 
2011,Bossoroca,  6.994 
2011,Bozano,  2.224 
2011,Braga,  3.756 
2011,Brochier,  4.697 
2011,Butiá,  20.770 
2011,Caçapava do Sul,  34.072 
2011,Cacequi,  13.789 
2011,Cachoeira do Sul,  85.401 
2011,Cachoeirinha,  121.923 
2011,Cacique Doble,  4.980 
2011,Caibaté,  5.216 
2011,Caiçara,  5.134 
2011,Camaquã,  63.950 
2011,Camargo,  2.615 
2011,Cambará do Sul,  6.445 
2011,Campestre da Serra,  3.224 
2011,Campina das Missões,  6.119 
2011,Campinas do Sul,  5.569 
2011,Campo Bom,  60.946 
2011,Campo Novo,  5.495 
2011,Campos Borges,  3.534 
2011,Candelária,  30.681 
2011,Cândido Godói,  6.539 
2011,Candiota,  8.967 
2011,Canela,  40.520 
2011,Canguçu,  54.099 
2011,Canoas,  333.267 
2011,Canudos do Vale,  1.852 
2011,Capão Bonito do Sul,  1.863 
2011,Capão da Canoa,  44.093 
2011,Capão do Cipó,  3.139 
2011,Capão do Leão,  25.168 
2011,Capivari do Sul,  4.116 
2011,Capela de Santana,  11.842 
2011,Capitão,  2.694 
2011,Carazinho,  61.002 
2011,Caraá,  7.469 
2011,Carlos Barbosa,  26.085 
2011,Carlos Gomes,  1.656 
2011,Casca,  8.712 
2011,Caseiros,  2.980 
2011,Catuípe,  9.494 
2011,Caxias do Sul,  450.456 
2011,Centenário,  3.042 
2011,Cerrito,  6.554 
2011,Cerro Branco,  4.499 
2011,Cerro Grande,  2.465 
2011,Cerro Grande do Sul,  10.459 
2011,Cerro Largo,  13.685 
2011,Chapada,  9.643 
2011,Charqueadas,  36.544 
2011,Charrua,  3.538 
2011,Chiapeta,  4.085 
2011,Chuí,  5.971 
2011,Chuvisca,  5.026 
2011,Cidreira,  13.119 
2011,Ciríaco,  5.021 
2011,Colinas,  2.528 
2011,Colorado,  3.502 
2011,Condor,  6.484 
2011,Constantina,  10.072 
2011,Coqueiro Baixo,  1.544 
2011,Coqueiros do Sul,  2.427 
2011,Coronel Barros,  2.630 
